formula,Temperature,target
Al(HO)3,1000,0
Al5HO8,1000,0
Al(HO)3,1000,0
Al(HO)3,1000,0
Al(HO)3,1000,0
Al(HO)3,1000,0
TaTiAl,1000,0
AlB2Pb,1000,0
CeAlPd,1000,0
Sr11Al4In3,1000,0
Y3Al19Ni5,1000,0
Al3Bi5I12,1000,0
Al3Bi5Cl12,1000,0
AlPO4,1000,0
Ba7Al64O103,1000,0
La2Al3Ge4,1000,0
TaAlO4,1000,0
Al3NO3,1000,0
Na3AlF6,1000,0
Ca(Al3Te5)2,1000,0
CeAl8O16,1000,0
Ba7(Al3Te8)2,1000,0
Er(Al10Cr)2,1000,0
Al6Bi24Cl23,1000,0
Th8Al4H11,1000,0
Ce(AlGe)2,1000,0
Sm3AlC,1000,0
CeAl2Pt3,1000,0
Ba3(AlSn)2,1000,0
SmAlO3,1000,0
Ca4Al6O13,1000,0
AlCrO4,1000,0
Y3AlO6,1000,0
Al2Si2O7,1000,0
LuAlO3,1000,0
Al2CoCl8,1000,0
Al2(SeO4)3,1000,0
AlVO3,1000,0
Ca(AlSi)2,1000,0
Eu2Al4O9,1000,0
AlGaO3,1000,0
Dy3Al5O12,1000,0
Al2ZnSe4,1000,0
PrAlO3,1000,0
BaAl4S7,1000,0
Ca5(AlSb3)2,1000,0
Ti2AlMo,1000,0
Pr5Al2Ru3,1000,0
TaAlRu2,1000,0
LiEr2Al,1000,0
Sc2AlRu,1000,0
Al2IrRh,1000,0
Al2CoRu,1000,0
LuAlB4,1000,0
HfAlRh2,1000,0
Yb2AlGe3,1000,0
PaAlRu2,1000,0
Li2CeAl,1000,0
Cs9AlO4,1000,0
NaAl11O17,1000,0
LiAlNi2,1000,0
AlFe2Si,1000,0
K2AlF5,1000,0
Al2SiO5,1000,0
Rb6AlSb3,1000,0
Tm(Al2Cr)4,1000,0
TmAlAu2,1000,0
UAlO3,1000,0
YErAl2,1000,0
Sm2AlZn,1000,0
Sc2AlIr,1000,0
HoErAl2,1000,0
ScAlPt2,1000,0
LiHo2Al,1000,0
Nd(Mg4Al3)4,1000,0
Pr(Al2Fe)4,1000,0
NdAlPd,1000,0
ZrAlRu2,1000,0
SrAlO3,1000,0
LiAl2Tc,1000,0
PmYAl2,1000,0
Ti2AlFe,1000,0
Ti2AlCu,1000,0
AlSnO3,1000,0
TiAlO3,1000,0
Al2(BiO3)3,1000,0
Al2(CuO2)3,1000,0
AlCuO3,1000,0
AlCrO3,1000,0
AlWO3,1000,0
AlMoO3,1000,0
Al(CoS2)2,1000,0
AlV2O4,1000,0
AlNiO3,1000,0
Er3AlC,1000,0
AlGaN2,1000,0
AlCo2Si,1000,0
KAlTe2,1000,0
Al3GaN4,1000,0
AlB3N4,1000,0
Al3BN4,1000,0
AlPO4,1000,0
BaAl4O7,1000,0
EuAl2O4,1000,0
ErAlGe,1000,0
UAl2Cu3,1000,0
EuAl3Cu2,1000,0
AlPPt5,1000,0
AlV2O4,1000,0
AlCuTe2,1000,0
Sr3(AlGe)2,1000,0
SrAlH3,1000,0
Tb2AlNi2,1000,0
Nd2AlNi2,1000,0
Ho2AlNi2,1000,0
PrAl3Cu,1000,0
AlPS4,1000,0
ErAlZn,1000,0
GdAl3Cu,1000,0
TmAlZn,1000,0
HoAlGe,1000,0
Ca2AlPd2,1000,0
Ce(AlPd)2,1000,0
ErAlCu,1000,0
HfAlNi,1000,0
ErAlNi,1000,0
DyAlCu,1000,0
Hf6Al2Pt,1000,0
La(AlPd)2,1000,0
LuAlNi,1000,0
La2Al2Ge,1000,0
LaAl5Ni2,1000,0
Y(MnAl2)4,1000,0
Sc2Al3Ru,1000,0
Pr(AlAu)2,1000,0
Al2OsPt,1000,0
Al2TcPt,1000,0
AlZnNi2,1000,0
Sr12Al14O33,1000,0
YAlPt,1000,0
AlZnAu2,1000,0
Al2CuNi,1000,0
AlCuNi2,1000,0
Y2AlRu,1000,0
Al2TcIr,1000,0
AlV2W,1000,0
AlGaRu2,1000,0
Al2VIr,1000,0
Al2OsRh,1000,0
Al2Zn2S5,1000,0
Al2Zn2S5,1000,0
Al2ZnS4,1000,0
Al12ZnS19,1000,0
Ce4Al2O9,1000,0
Hf2AlRe,1000,0
Sc2AlGa,1000,0
AlGaCo2,1000,0
AlGaIr2,1000,0
TaAlTc2,1000,0
AlCrTc2,1000,0
Al2OsRu,1000,0
Al2TcPd,1000,0
Y3AlO6,1000,0
TmAlO3,1000,0
PrAlAu,1000,0
SmAlPd,1000,0
AlPS4,1000,0
SmAlAu,1000,0
HoAlPt,1000,0
CeAl7Au3,1000,0
TbAl7Au3,1000,0
Al(NCl)3,1000,0
BaAlO5,1000,0
Yb(Al2Cu)4,1000,0
Tb4HfAl15,1000,0
CeAlPd2,1000,0
Al4SiC4,1000,0
Cs3AlBr6,1000,0
Ca(AlSn)2,1000,0
Al(CuN)3,1000,0
SmAlF5,1000,0
LaAl3O6,1000,0
GdAlO3,1000,0
Nd2Al3Ge4,1000,0
Ca2Al3O8,1000,0
AlIrO3,1000,0
AlSbO3,1000,0
Al2OsRh,1000,0
Dy(Mg4Al3)4,1000,0
KAlO3,1000,0
La2MgAl,1000,0
Mg16Al12Cd,1000,0
Mg16Al12Bi,1000,0
Mg16Al12Bi,1000,0
Mg16Al12Fe,1000,0
Mg16Al12Ge,1000,0
Mg16Al12Pb,1000,0
Mg16Al12In,1000,0
Mg16Al12P,1000,0
Mg16Al12Sn,1000,0
Mg16Al12Tl,1000,0
Mg16ScAl12,1000,0
Mg16MnAl12,1000,0
Mg17Al11In,1000,0
Mg17Al11Sn,1000,0
MgAlAu2,1000,0
NpAlO3,1000,0
PmDyAl2,1000,0
Pm2AlIn,1000,0
PmLuAl2,1000,0
PmGdAl2,1000,0
Ti2AlW,1000,0
Tm(Mg4Al3)4,1000,0
AlV4N3,1000,0
Sm2Al2Fe15,1000,0
Nd2AlGe6,1000,0
Nb4AlN3,1000,0
Hf2Al3C5,1000,0
Sm2Al3Ge4,1000,0
Nb3Al2C,1000,0
BaAl2O8,1000,0
Sm3AlNi8,1000,0
Tm3AlNi8,1000,0
Lu(Al5Os)2,1000,0
Ti6Al16Os7,1000,0
Ti6Al16Co7,1000,0
Al(HO)3,1000,0
Sc6Al16Ni7,1000,0
Al15Ni3Ge4,1000,0
Th(Al10V)2,1000,0
La(Al10V)2,1000,0
U3Al19Ni5,1000,0
Yb11AlSb9,1000,0
Al(SiO3)2,1000,0
Ba5Al3F19,1000,0
LuAlB14,1000,0
Er11(AlGe4)2,1000,0
ErAlB14,1000,0
Mg3(TaAl9)2,1000,0
Al3(PO8)2,1000,0
Pr(Al10Cr)2,1000,0
Tm2Al3Si2,1000,0
Al2P3O13,1000,0
DyAlB14,1000,0
Mg3(Al9V)2,1000,0
Sm6Al43Cr4,1000,0
U(Al10Cr)2,1000,0
Ba3Al2O12,1000,0
AlPO6,1000,0
Al(SO6)2,1000,0
Mg19Al4Zn15,1000,0
Eu3(AlP2)2,1000,0
YAlCu,1000,0
AlFe3H,1000,0
EuAlGe,1000,0
Ce3AlO,1000,0
Ba(AlGa)2,1000,0
Ce(AlSi)2,1000,0
Yb(AlC)3,1000,0
U2(Al3Ir)3,1000,0
Tm4Al2O9,1000,0
Tb6Nb4Al43,1000,0
Tb2(Al3Pd)3,1000,0
Sr5Al3F19,1000,0
Sm2(Al3Rh)3,1000,0
RbAlBr4,1000,0
Nd3(Al3Ru)4,1000,0
Lu6Al43V4,1000,0
La(Al5Ru)2,1000,0
Lu6Ti4Al43,1000,0
Ho6Al43Mo4,1000,0
Ho6Ti4Al43,1000,0
Ho6Ta4Al43,1000,0
Ho6Nb4Al43,1000,0
Eu2Al3O8,1000,0
Er(Al5Re)2,1000,0
Gd2(Al3Rh)3,1000,0
Er6Ti4Al43,1000,0
CeAl4Pd,1000,0
AlIO,1000,0
AlInBr4,1000,0
Al7Cu2Ru,1000,0
AlGaBr4,1000,0
AlPbF5,1000,0
CaAl2O12,1000,0
ZrTi2Al,1000,0
YbLuAl4,1000,0
Zr2AlFe3,1000,0
Zr10Al6O,1000,0
YErAl4,1000,0
YMgAl4,1000,0
TmAlGa,1000,0
TmAlNi4,1000,0
TmAlNi4,1000,0
Tm(AlFe)6,1000,0
Tm(MnAl)6,1000,0
U(Al3Fe)3,1000,0
TiAl2V,1000,0
TiAl3Ge,1000,0
U(AlCu)6,1000,0
Ti4Al11Zn,1000,0
Ti8Al15Rh7,1000,0
Ti4Al11Ni,1000,0
TiAl4Ni15,1000,0
TbHoAl4,1000,0
TbAlCu4,1000,0
TbAlFe2,1000,0
Tb2Mn3Al,1000,0
Ta3AlB8,1000,0
SrAl2O4,1000,0
Sc2AlCo3,1000,0
Pr3MgAl2,1000,0
Pr(AlFe)6,1000,0
Pr3(Al7Cu2)4,1000,0
Pr4AlFe33,1000,0
Nd2Al3Ga,1000,0
Nd2Al3Ge,1000,0
Nd9Al5Se21,1000,0
MnAl2Ni,1000,0
MnAlRh2,1000,0
MnAlPd2,1000,0
Mn7Al4V5,1000,0
MgSc5Al4,1000,0
Mg5Al7O16,1000,0
Mg2AlO6,1000,0
Li2AlGa,1000,0
LaYbAl4,1000,0
LaMg11Al,1000,0
LaEuAl4,1000,0
La3ScAl8,1000,0
La3Nd3Al22,1000,0
La2AlZn,1000,0
La2Al7Cu,1000,0
La2AlGe,1000,0
La9Al5S21,1000,0
HoAl7Fe5,1000,0
Hf2Al3Ni,1000,0
Hf2Al3Pd,1000,0
HoAlNi4,1000,0
Hf(AlFe)6,1000,0
HfAlRh,1000,0
HfAlFe,1000,0
GdAlCu4,1000,0
Er2AlCo3,1000,0
DyAlGa,1000,0
Dy2Al3Cu,1000,0
ErMnAl,1000,0
ErAlGa,1000,0
DyUAl4,1000,0
ErAlNi4,1000,0
ErAlFe,1000,0
Er6Al2Ge7,1000,0
ErAl7Fe5,1000,0
ErAlNi,1000,0
Er3(Al2Fe)2,1000,0
Dy10Al4Ge11,1000,0
CePrAl4,1000,0
CeAlCo4,1000,0
Ce2Mn3Al,1000,0
CeAlCu4,1000,0
Ce2Mn7Al10,1000,0
AlSiMo,1000,0
AlSi3O8,1000,0
AlSi3O8,1000,0
Al5FeNi,1000,0
Ca3GdAl8,1000,0
Ba2AlGa3,1000,0
Al2ZnS4,1000,0
Al3FeSi2,1000,0
Al3CrO6,1000,0
Al4VNi15,1000,0
Al9Co2Ni,1000,0
Ba36Al9Sn23,1000,0
AlV6Sn,1000,0
AlWC2,1000,0
AlGaCo2,1000,0
Al2(ZnS2)3,1000,0
Al(CN)3,1000,0
Al(SiO3)2,1000,0
Mg(AlSn)2,1000,0
Al5WN7,1000,0
AlCoN2,1000,0
YAlN2,1000,0
AlFeN2,1000,0
Al6W5N16,1000,0
AlCoN2,1000,0
Ba3AlN3,1000,0
AlInN2,1000,0
Al23O17F35,1000,0
Al3(MoSe2)4,1000,0
Al2(BiO3)3,1000,0
Al2NiPt,1000,0
CsMg6Al,1000,0
AlVF5,1000,0
AlCoF5,1000,0
BaAl2O6,1000,0
AlBi3F15,1000,0
Mn2AlO4,1000,0
Al2Sn2O7,1000,0
Ti2Al2O7,1000,0
Al(NiO2)3,1000,0
Al2FeRh,1000,0
Al2Bi2O7,1000,0
Al(BiO3)3,1000,0
Al13(CuS8)3,1000,0
Al2Cr2O7,1000,0
Al2(CuS2)3,1000,0
Al(FeO2)2,1000,0
YAlPd,1000,0
Li3AlN2,1000,0
Na5AlO4,1000,0
Ho3Al5O12,1000,0
Ca(AlS2)2,1000,0
AlTl2F5,1000,0
Li5AlO4,1000,0
Ce2Al2Co15,1000,0
Ce(Al2Fe)4,1000,0
YAl2Co,1000,0
TbAl2Ni,1000,0
AlAuO2,1000,0
YbAl7Au3,1000,0
Ce(Al10Co)2,1000,0
Sr3(AlN2)2,1000,0
Ca(Al4Co)2,1000,0
Al2Re3B,1000,0
Al17(SiPd2)4,1000,0
Al2(MoO4)3,1000,0
Eu(AlSi)2,1000,0
AlFeO3,1000,0
Na3AlH6,1000,0
BeAlH5,1000,0
Ca5(AlBi3)2,1000,0
Al10Ge2O19,1000,0
Al10Si2O19,1000,0
Ba(AlTe2)2,1000,0
AlFeF5,1000,0
Al2B2Ru3,1000,0
La2Al2I,1000,0
Mn6Al31Ni2,1000,0
BeAl2O4,1000,0
Al4(B2O5)3,1000,0
Er4(Al8Pt3)3,1000,0
LiAlSi,1000,0
TbAlPd,1000,0
Ce(AlZn)2,1000,0
Ca11Al14O32,1000,0
CeAlRh,1000,0
LiAlO2,1000,0
Al5CuS8,1000,0
Tb(Al2Fe)4,1000,0
MnAlCo2,1000,0
Er(Al2Fe)4,1000,0
Al5CuSe8,1000,0
Ti3AlC2,1000,0
AlCuO2,1000,0
Al(HO)3,1000,0
AlPO4,1000,0
NaAlSi4,1000,0
CeAlO3,1000,0
BeAlB,1000,0
UAl3Pd2,1000,0
U(Al2Fe)4,1000,0
Zr2AlN,1000,0
MnAlNi2,1000,0
Ti2AlN,1000,0
AlInS3,1000,0
AlSiP3,1000,0
AlAsO4,1000,0
Al2CoO4,1000,0
LiAl5O8,1000,0
Al2FeO4,1000,0
MgAl2O4,1000,0
MgAl2O4,1000,0
MgAl2O4,1000,0
Ca12Al14O33,1000,0
Al2CoO4,1000,0
Al2Te2Cl7,1000,0
Y4Al2O9,1000,0
AlPO4,1000,0
Na3AlF6,1000,0
Sr4Al14O25,1000,0
AlBiO3,1000,0
Al(HO)3,1000,0
Al(HO)3,1000,0
AlPO4,1000,0
Ba3AlF9,1000,0
AlPO4,1000,0
AlPO4,1000,0
Al3Pb5F19,1000,0
Al(PO3)3,1000,0
Al(HO)3,1000,0
AlTlF4,1000,0
Ce(TiAl10)2,1000,0
Ce2(Al5Ru)3,1000,0
Pr(AlBr4)3,1000,0
Yb5(AlSb3)2,1000,0
Ti4AlN3,1000,0
Hf2Al4C5,1000,0
Ba3Al3Ga2,1000,0
YbAlPd,1000,0
Ta3AlC2,1000,0
UAl2Pd5,1000,0
CaAlSi,1000,0
Ba5Al5Sn,1000,0
Sr11Al4Sn3,1000,0
Pr3(Al2Si3)2,1000,0
Nd3AlC,1000,0
TmAlSi,1000,0
AlTeCl7,1000,0
CaAlH5,1000,0
AlPO4,1000,0
LiAlGe,1000,0
Y2AlNi2,1000,0
Al3(PO4)4,1000,0
Al(HO)3,1000,0
Al(HO)3,1000,0
Al(HO)3,1000,0
Al(HO)3,1000,0
MnAlTc,1000,0
CaAlH5,1000,0
Ce3(AlI)2,1000,0
Gd2AlCo2,1000,0
AlInCl4,1000,0
Al14Co5Si2,1000,0
La8Al4I7,1000,0
CeAl5Pt3,1000,0
Mg5(AlSe4)2,1000,0
Al4CO,1000,0
AlPO4,1000,0
Al(SeCl)4,1000,0
Sr7Al12O25,1000,0
Sr2AlH7,1000,0
Sr3(AlSi)2,1000,0
Tb(AlGe)2,1000,0
Sr3(AlSn)2,1000,0
AlTeO4,1000,0
TmAlO3,1000,0
Al2HgO4,1000,0
DyAlO3,1000,0
YAlO3,1000,0
Al12PbO19,1000,0
AlBMo,1000,0
YbAlO3,1000,0
Al10ZnO16,1000,0
Al15Fe9O32,1000,0
LaAlO3,1000,0
Lu3AlO6,1000,0
La4Al6O15,1000,0
MnAlO3,1000,0
Sm3Al5O12,1000,0
Al2(SeO4)3,1000,0
Lu4Al2O9,1000,0
LaAlO3,1000,0
Al2HgTe4,1000,0
Ti2AlRe,1000,0
LiAl2Ni,1000,0
LiY2Al,1000,0
Al2PdRu,1000,0
Mn2AlW,1000,0
Dy2MgAl,1000,0
Mg17Al11Pd,1000,0
TiAlOs2,1000,0
Y2MgAl,1000,0
Ce5Al2Ru3,1000,0
Al2IrRu,1000,0
Al2RuPt,1000,0
Al2CoIr,1000,0
Al2FeNi,1000,0
ScAlRh2,1000,0
U2Al3C4,1000,0
Ba3(AlSi)2,1000,0
AlVNi,1000,0
Sc2AlCu,1000,0
LiLu2Al,1000,0
Lu(AlC)3,1000,0
Lu2AlTc,1000,0
MgSc2Al,1000,0
Tm(AlC)3,1000,0
YTmAl2,1000,0
Th(Mg4Al3)4,1000,0
Ce2MgAl,1000,0
Al(HO)3,1000,0
Al(CoO2)2,1000,0
Al(CuO2)3,1000,0
Al5(NiO4)3,1000,0
Al5(BiSe4)3,1000,0
AlCrO3,1000,0
Al4(CoO4)3,1000,0
AlCuO3,1000,0
AlSnO3,1000,0
TiAlO3,1000,0
AlCoO3,1000,0
AlSbO3,1000,0
AlCr2O4,1000,0
Tb3AlN,1000,0
Al(PO3)3,1000,0
AlPO4,1000,0
GdAlGe,1000,0
Mn(AlS2)2,1000,0
Er(Al2Mo)2,1000,0
Sr3Al3N5,1000,0
Ca3Al3N5,1000,0
Y(AlSi)2,1000,0
PrAlGe,1000,0
Y2AlSi2,1000,0
Yb2AlSi2,1000,0
Ba3(AlGe)2,1000,0
Ca3(AlGe)2,1000,0
AlCuSe2,1000,0
NdAl3Cu,1000,0
Tm2AlNi2,1000,0
Pr2AlNi2,1000,0
AlBW,1000,0
TbAlGe,1000,0
Gd2AlNi2,1000,0
DyAlGe,1000,0
Al2ZnS4,1000,0
AlHO2,1000,0
NdAlNi,1000,0
Ce(AlAu)2,1000,0
Al(NF2)3,1000,0
YAlCu,1000,0
AlW2C,1000,0
PuAlNi,1000,0
LuAlAu,1000,0
Ca(Al2Cu)4,1000,0
Ce3AlN,1000,0
MnAlPt2,1000,0
PrAl2Ni3,1000,0
U2Al3Os,1000,0
ZrAlPt2,1000,0
BeAlPd2,1000,0
MgAlAu2,1000,0
Al2CuIr,1000,0
MnAl2Ir,1000,0
Al2CoTc,1000,0
K3AlF6,1000,0
Ba2AlTl,1000,0
Ca2AlCd,1000,0
MnAl2Tc,1000,0
BeAlCo2,1000,0
AlFe2Ge,1000,0
Al2FeRh,1000,0
Al(OF)3,1000,0
Al2ZnS4,1000,0
Al4ZnS7,1000,0
Mn2AlMo,1000,0
Al2PdPt,1000,0
Y2AlCd,1000,0
AlTc2Mo,1000,0
Sc2AlTl,1000,0
AlNF4,1000,0
CeAlAu,1000,0
YAlAu,1000,0
AlCdCl4,1000,0
LaAlPt,1000,0
Al2Si2O7,1000,0
Al2Si2O11,1000,0
Lu(Al2Fe)4,1000,0
Y(AlC)3,1000,0
Al(SiO3)2,1000,0
Dy2Al3Fe14,1000,0
Zr5AlSb3,1000,0
K3AlI6,1000,0
K3AlCl6,1000,0
Na3AlF6,1000,0
Cs3AlI6,1000,0
Rb3AlBr6,1000,0
LaAlGe,1000,0
SmAl3Pd2,1000,0
AlFeO3,1000,0
Eu2Mn5Al12,1000,0
AlSO10,1000,0
AlVO3,1000,0
Al2FeRh,1000,0
AlCuRh2,1000,0
Al2Tc2O5,1000,0
Er2AlCd,1000,0
Ho2AlCd,1000,0
Pr(AlZn)2,1000,0
Hf(Mg4Al3)4,1000,0
LiAlZn2,1000,0
LiAlO3,1000,0
Mg16Al12Cl,1000,0
Mg16Al12Ga,1000,0
Mg16Al12Ga,1000,0
Mg16Al12Mo,1000,0
Mg16Al12Hg,1000,0
Mg16Al12Sb,1000,0
Mg16Al12Te,1000,0
Mg16ZrAl12,1000,0
Mg16NpAl12,1000,0
Mg17Al11Tl,1000,0
MgAlO3,1000,0
Pm2AlCd,1000,0
Pm2AlZn,1000,0
PmErAl2,1000,0
Er2Al3Ge4,1000,0
Dy2Al3Ge4,1000,0
PrAlPd2,1000,0
Pr2AlGe6,1000,0
EuAl2Ge,1000,0
BaAl2O6,1000,0
Al4CdO7,1000,0
Y5Al3C4,1000,0
AlNCl4,1000,0
Zr3AlAu2,1000,0
Nb3Al2N,1000,0
LiAlH4,1000,0
Ba3AlAs3,1000,0
Sr3AlAs3,1000,0
Th2(Al3Ni2)5,1000,0
Zr6Al16Pt7,1000,0
Al3(SiO5)2,1000,0
Zr6Al16Ir7,1000,0
Al4As3O23,1000,0
Zr6Al16Ni7,1000,0
Al2(PS3)3,1000,0
Hf6Al16Pt7,1000,0
Ba7Al4Sb9,1000,0
Sr2Al5Pd4,1000,0
Nd6Al43W4,1000,0
Dy6Al43Cr4,1000,0
Nd6Al43Mo4,1000,0
Ho6Al43Cr4,1000,0
AlPO4,1000,0
Er2Al3Si2,1000,0
Yb(TiAl10)2,1000,0
La(Al10Cr)2,1000,0
Lu6Al43Mo4,1000,0
Tm6Al43Mo4,1000,0
Nd(Al10Cr)2,1000,0
Yb6Al43W4,1000,0
Ca3(AlAs2)2,1000,0
NdAl2Ni,1000,0
PrAl2Ni,1000,0
TbAlGe,1000,0
DyAlSi,1000,0
AlFe3B,1000,0
PrAlCu,1000,0
Mg2(AlSi2)3,1000,0
LiAl2Ge,1000,0
Yb2(Al3Ir)3,1000,0
Y(Al5Ru)2,1000,0
Yb(Al5Re)2,1000,0
Y3(Al3Os)4,1000,0
Yb6Al43Cr4,1000,0
Tm2AlGe3,1000,0
Tm6Mn4Al43,1000,0
TbAl3Ni2,1000,0
Tb3(Al3Os)4,1000,0
SmAl3Ni2,1000,0
Sm6Ta4Al43,1000,0
Nd(Al5Fe)2,1000,0
Nd2(Al3Rh)3,1000,0
Nd6AlFe13,1000,0
Lu(Al5Fe)2,1000,0
Mn8(Al9Zn)3,1000,0
LiAlH2,1000,0
La(Mg2Al)4,1000,0
Lu6Ta4Al43,1000,0
HoAl3Ni2,1000,0
Ho2AlGe3,1000,0
Ho6Al43V4,1000,0
Hf5Al3C,1000,0
Hf6Al16Ir7,1000,0
Eu3Al2O7,1000,0
Dy4Al2O9,1000,0
Dy12Al7Si,1000,0
Ce3(Al3Os)4,1000,0
Ca(AlH4)2,1000,0
Ca(AlH4)2,1000,0
Ce(AlBr4)3,1000,0
AlCo2Ni,1000,0
AlCo2Ni,1000,0
Al9Cr3Si,1000,0
Al3(V3C2)4,1000,0
AlPO6,1000,0
Al119Cr16Fe13,1000,0
ZrAlOs,1000,0
YbScAl4,1000,0
YbAl3Au,1000,0
Zr3NbAl12,1000,0
Zr2Al3Cr,1000,0
Zr2AlFe3,1000,0
Yb8Al3Ga,1000,0
Zr3AlFe8,1000,0
Zr3AlCo8,1000,0
Yb2Al3Ga,1000,0
Zr10Al6O,1000,0
Y2Al3Fe,1000,0
Y(AlCu)6,1000,0
TmAlGa,1000,0
U2Al3Si,1000,0
TmAl7Fe5,1000,0
TiAl2Zn,1000,0
TiAlNi2,1000,0
TiAlAu2,1000,0
ThMnAl,1000,0
ThUAl6,1000,0
TbAl7Fe5,1000,0
TbAl8Ni3,1000,0
TbGdAl6,1000,0
Tb3DyAl8,1000,0
TaTiAl6,1000,0
TaAlSi,1000,0
Ta3AlCo8,1000,0
SrAlIn,1000,0
Sr2Al3Ge,1000,0
SmAl3Cu,1000,0
SmAlFe,1000,0
NdAlNi4,1000,0
Nd5MgAl4,1000,0
Nb6AlSn,1000,0
Nb12Al3Ge,1000,0
MnBe4Al,1000,0
MnAlV2,1000,0
MgAlCu,1000,0
Lu(AlCr)6,1000,0
LaErAl4,1000,0
LaAlCo4,1000,0
LaAlZn,1000,0
La2MgAl3,1000,0
La(Al5Cu)2,1000,0
Ho2Al3Fe,1000,0
Hf3AlMo8,1000,0
Er2Al3Co,1000,0
Er2AlCu,1000,0
Er(AlFe)6,1000,0
Gd2AlFe3,1000,0
EuAlGa,1000,0
DyAlCu,1000,0
Dy2AlCo3,1000,0
DyAlCu4,1000,0
ErAlCu4,1000,0
Dy9Al5Se21,1000,0
CeBeAl3,1000,0
CeU3Al8,1000,0
Ce3UAl8,1000,0
CaErAl4,1000,0
Be4AlCu,1000,0
Ce4AlCo25,1000,0
Ce6Al3Fe11,1000,0
AlSiNi2,1000,0
Al4SiPd,1000,0
Al2NiPt,1000,0
Al2Zn2S5,1000,0
AlNiGe,1000,0
AlGaAs2,1000,0
AlGaSb2,1000,0
Al2FeCo,1000,0
Al2CoNi,1000,0
AlCuNi6,1000,0
Al2GaN3,1000,0
Al2Cu2Ni,1000,0
Al3W3C4,1000,0
Al3ZnNi12,1000,0
AlSi3O8,1000,0
ZrAlCr3,1000,0
CaAl2O4,1000,0
AlFeN2,1000,0
Al(C2N3)3,1000,0
Y2AlN3,1000,0
Al2Zn3N4,1000,0
Al2NiN3,1000,0
Na3AlN2,1000,0
AlFe2N3,1000,0
Mg(AlS2)2,1000,0
Al2TcNi,1000,0
AlMoO3,1000,0
Al(FeO2)2,1000,0
Hf2AlRe,1000,0
Al(CuO2)2,1000,0
Ti3AlF15,1000,0
Al4(FeO4)3,1000,0
Al(FeO2)3,1000,0
Al4(CoO4)3,1000,0
AlNi3F15,1000,0
Al(SnO2)2,1000,0
Zr5AlNi4,1000,0
Al(NiS2)2,1000,0
AlSn3F15,1000,0
Ba7(Al3Te8)2,1000,0
AlFeO3,1000,0
MnAlO3,1000,0
AlSbO3,1000,0
Zr4AlNi2,1000,0
YbAlF5,1000,0
AlMo3F15,1000,0
Al2Mo2O7,1000,0
Ti3AlO6,1000,0
Al2Fe3F15,1000,0
TbAlPd,1000,0
AlV2O4,1000,0
Pr(AlSi)2,1000,0
NdAl4Co,1000,0
Al2NiO4,1000,0
Al8(Pb3O7)3,1000,0
RbAlO2,1000,0
Gd3Al5O12,1000,0
Li12Al3Si4,1000,0
Tb3Al5O12,1000,0
TmAl2Ni,1000,0
TmAl4Ni,1000,0
ScAlPd2,1000,0
Ba3(AlN2)2,1000,0
Ca(Al5Cr)2,1000,0
K3AlSe3,1000,0
CeAl3Ni2,1000,0
Pr3AlN,1000,0
U(MnAl2)4,1000,0
GdAl7Au3,1000,0
Mg(AlH4)2,1000,0
Th2AlH4,1000,0
AlPd5I2,1000,0
Ba10Al3Ge7,1000,0
Al2CuO4,1000,0
AlClO,1000,0
NbAlO4,1000,0
Ca3Al2Ge3,1000,0
AlP2I9,1000,0
Nd(AlBr4)3,1000,0
MnAlF5,1000,0
Y2AlGe3,1000,0
Al3Fe2Si3,1000,0
Al2ZnO4,1000,0
Al2Fe3Si4,1000,0
Ce3(Al2Si3)2,1000,0
NaAlI4,1000,0
Mg2Al2Se5,1000,0
Ca4Al51Cr7,1000,0
Y(Al2Cr)4,1000,0
ZrAl5Ni2,1000,0
CeAl4Ni,1000,0
Ho3(AlNi3)2,1000,0
LiAl2Rh,1000,0
Na14Al4O13,1000,0
Li3AlH6,1000,0
AlBiBr6,1000,0
Ce(Al5Ru)2,1000,0
CaAlSi,1000,0
Ba3Al2F12,1000,0
Er3Al5O12,1000,0
Al2ZnO4,1000,0
LiAlO2,1000,0
PrAlO3,1000,0
Al2FeO4,1000,0
Al2CrS4,1000,0
SrAlSi,1000,0
YAlO3,1000,0
Ta4AlC3,1000,0
Mg(AlSi)2,1000,0
Ba(AlTe2)2,1000,0
AlPO4,1000,0
TbAl4Ni,1000,0
Al2ZnS4,1000,0
Y4Al23Ni6,1000,0
Al3(Ni10B3)2,1000,0
Al13(CrSi)4,1000,0
Al2SiO5,1000,0
GdAlO3,1000,0
MgAl2O4,1000,0
MgAl6O10,1000,0
Al2FeO4,1000,0
GdAl22O34,1000,0
SrAl22O34,1000,0
LaAl22O34,1000,0
Al2NiO4,1000,0
KAlF4,1000,0
Al2CoCl8,1000,0
AlGaCl4,1000,0
Al8C3N4,1000,0
Mg(AlCl4)2,1000,0
SrAl2O4,1000,0
KAlO2,1000,0
Ba3AlF9,1000,0
Al(IO3)3,1000,0
MgAl2O4,1000,0
AlPO4,1000,0
BeAl6O10,1000,0
Cs3AlO3,1000,0
Dy6Ti4Al43,1000,0
Nd(AlGa)2,1000,0
ZrAlPt,1000,0
Sc(AlC)3,1000,0
Gd(Al3Ni)3,1000,0
Al7(CN)3,1000,0
Zr3(Al2C3)2,1000,0
Nd(Al4Co)2,1000,0
Pr7Al7Co6,1000,0
AlTeCl7,1000,0
AlInI4,1000,0
